HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ
-0.1511,1.8803,-0.631,15.2824,7.9774,356.5991
-0.1507,1.88,-0.6298,15.4893,7.943,356.6415
-0.1506,1.8799,-0.6298,15.4726,7.9326,356.6777
-0.1504,1.8797,-0.629,15.5744,7.797,356.6949
-0.1499,1.8793,-0.628,15.7818,7.5842,356.6702
-0.1496,1.879,-0.6275,15.9834,7.4706,356.6404
-0.1482,1.8776,-0.6257,16.8285,7.3366,356.4106
-0.1476,1.8768,-0.6247,17.4052,7.3214,356.4185
-0.1462,1.8747,-0.6227,18.7101,7.2318,356.1827
-0.1443,1.8714,-0.6201,20.7751,6.9569,355.8493
-0.1436,1.8698,-0.619,21.888,6.8229,355.7351
-0.1428,1.8681,-0.618,23.0184,6.7902,355.724
-0.1405,1.8642,-0.6151,25.2539,6.5821,355.3285
-0.1395,1.864,-0.6143,25.0408,6.5223,355.2197
-0.1388,1.8648,-0.6143,24.2078,6.3602,355.1948
-0.1382,1.8648,-0.6142,24.0788,6.2735,355.116
-0.1368,1.8646,-0.6138,24.0042,6.2581,354.8683
-0.1358,1.8645,-0.6136,24.0529,6.2597,354.7899
-0.1343,1.8641,-0.6134,24.1517,6.2804,354.7094
-0.1331,1.8639,-0.6133,24.2663,6.2392,354.5924
-0.1304,1.8633,-0.6132,24.4254,6.0864,354.3388
-0.1281,1.8627,-0.6134,24.5822,5.9892,354.1439
-0.1271,1.8625,-0.6135,24.6714,5.9846,354.0511
-0.1235,1.8616,-0.614,25.0227,5.9454,353.6868
-0.1189,1.8601,-0.6147,25.6924,5.9873,353.3291
-0.1181,1.8599,-0.6149,25.8794,5.939,353.2186
-0.1156,1.8587,-0.6151,26.3836,6.0576,353.138
-0.1129,1.8575,-0.6154,27.0346,6.0495,352.9768
-0.1095,1.8557,-0.6157,28.1454,6.0384,352.6956
-0.1077,1.8545,-0.6157,28.6951,5.8932,352.5216
-0.1042,1.8523,-0.6157,29.7806,5.8526,352.2834
-0.1005,1.8496,-0.6156,31.0594,5.5762,351.8497
-0.0986,1.8486,-0.6155,31.5883,5.4916,351.692
-0.0946,1.8463,-0.6153,32.576,5.5139,351.6568
-0.0927,1.8449,-0.6153,33.1212,5.4856,351.4829
-0.0891,1.8419,-0.6152,34.7224,5.4696,351.2821
-0.0874,1.8404,-0.6149,35.2116,5.6327,351.3021
-0.0837,1.8377,-0.6141,36.1565,5.4332,350.9958
-0.0819,1.8363,-0.6136,36.6572,5.0837,350.7274
-0.0785,1.8338,-0.6127,37.5519,4.8825,350.2994
-0.077,1.8325,-0.6123,38.0496,4.7498,350.1088
-0.074,1.8298,-0.6118,39.0957,4.6135,350.0088
-0.0728,1.8286,-0.6117,39.4511,4.6025,350.1758
-0.0701,1.8261,-0.6114,40.3698,4.3921,350.1088
-0.0675,1.8235,-0.6118,41.2192,4.0461,350.0193
-0.0663,1.8221,-0.6121,41.8656,3.9793,350.1263
-0.0644,1.8189,-0.6136,43.5271,3.6809,350.5535
-0.0636,1.8175,-0.6143,44.4227,3.6209,350.8506
-0.0624,1.8151,-0.6157,45.4157,3.4867,351.6607
-0.0619,1.8144,-0.6161,45.8212,3.2627,351.7093
-0.0609,1.8131,-0.6173,46.0553,2.9769,352.1784
-0.0604,1.8125,-0.618,46.2423,2.6909,352.0143
-0.0598,1.812,-0.6196,46.5169,2.5787,352.2586
-0.0599,1.8121,-0.6198,46.3137,2.6559,352.2482
-0.0595,1.812,-0.6208,46.2964,2.7662,352.4532
-0.0592,1.812,-0.6214,46.2537,2.7308,352.5404
-0.0583,1.8122,-0.6242,45.8604,2.877,352.8024
-0.0572,1.8144,-0.6276,44.4636,3.9112,353.6299
-0.0569,1.8163,-0.6309,43.5516,4.7061,354.4528
-0.0572,1.8169,-0.6317,43.5925,4.8279,354.7092
-0.0576,1.8174,-0.6328,43.392,4.7745,354.9103
-0.0577,1.8177,-0.6333,43.3618,4.4786,354.78
-0.0582,1.818,-0.6342,43.3085,4.2639,354.8512
-0.0586,1.8181,-0.6349,43.3223,4.0187,354.8258
-0.0589,1.8182,-0.6355,43.3183,3.8647,354.7698
-0.0594,1.8185,-0.636,43.2487,3.7279,354.8557
-0.0596,1.8185,-0.6361,43.2407,3.7172,354.9005
-0.0601,1.8189,-0.6365,43.3807,3.6372,354.9019
-0.0604,1.8191,-0.6366,43.4327,3.6405,354.9242
-0.0612,1.8205,-0.6364,43.2399,3.8068,355.1055
-0.0616,1.8213,-0.6362,43.0949,3.8442,355.1629
-0.0633,1.8235,-0.635,42.6006,4.3372,355.5092
-0.064,1.8243,-0.6343,42.5162,4.4263,355.5717
-0.0679,1.8269,-0.6303,42.0549,4.8719,356.0928
-0.0736,1.8291,-0.6233,41.8725,5.3113,356.6698
-0.0746,1.8295,-0.6221,41.88,5.3109,356.7258
-0.0814,1.8317,-0.6139,41.6327,5.702,357.4264
-0.084,1.8325,-0.6106,41.5649,5.9305,357.786
-0.0903,1.8338,-0.6029,41.3806,6.1385,358.089
-0.094,1.8345,-0.5985,41.4638,6.2164,358.217
-0.1016,1.8357,-0.5889,41.3724,6.6859,358.709
-0.1099,1.8368,-0.5776,41.4389,7.2569,359.2951
-0.1144,1.8374,-0.5717,41.3769,7.5813,359.6494
-0.1239,1.8383,-0.5584,41.0536,8.0311,0.0251
-0.1288,1.8387,-0.5516,41.0293,8.2264,0.1724
-0.1393,1.8404,-0.5358,41.134,8.7885,359.9547
-0.1445,1.841,-0.5276,40.9352,9.0553,359.8283
-0.1561,1.8411,-0.5096,40.6938,9.9243,359.7472
-0.1621,1.841,-0.5006,40.7316,10.3884,359.6436
-0.1763,1.8404,-0.4808,40.644,11.561,359.5874
-0.1975,1.8391,-0.4514,40.327,12.7681,359.4162
-0.2051,1.8391,-0.4416,40.9469,13.0784,358.9152
-0.2198,1.8408,-0.4213,41.2496,14.1674,358.218
-0.2268,1.8422,-0.4106,40.7796,14.87,357.8574
-0.2402,1.8446,-0.39,41.0919,16.037,356.952
-0.2468,1.8457,-0.38,41.2701,16.7809,356.6059
-0.2595,1.8481,-0.3598,41.1885,18.1264,356.5181
-0.2656,1.849,-0.35,41.2728,18.7033,356.4037
-0.2776,1.8498,-0.3315,41.6959,19.3035,355.5101
-0.2886,1.8508,-0.3143,42.0992,19.9529,354.4753
-0.2939,1.851,-0.3055,42.1908,20.2776,353.8279
-0.3031,1.8509,-0.2883,42.3963,20.8196,352.8936
-0.3073,1.8509,-0.2796,42.5299,21.0954,352.4917
-0.3146,1.8499,-0.2628,43.371,21.9223,351.965
-0.3179,1.849,-0.2546,43.5936,22.1964,351.6371
-0.3241,1.8453,-0.239,43.6736,22.8672,351.3807
-0.327,1.8432,-0.2314,43.9249,23.0547,351.2285
-0.3327,1.8364,-0.2172,44.8321,23.1658,351.2162
-0.3378,1.8294,-0.2046,45.8318,23.359,351.0307
-0.34,1.8257,-0.1995,46.2688,23.5894,351.2274
-0.3423,1.8224,-0.1933,46.6391,23.8705,351.3643
-0.3461,1.8167,-0.1845,48.0246,24.2486,351.5948
-0.3479,1.8139,-0.1795,48.7211,24.4328,351.5713
-0.3515,1.8097,-0.172,49.7702,24.929,351.8721
-0.355,1.8076,-0.1662,50.1941,25.1677,352.2281
-0.3568,1.8066,-0.1633,50.5241,25.402,352.4553
-0.3602,1.8057,-0.1587,50.5064,25.7142,352.9972
-0.3609,1.8059,-0.1582,50.3293,25.8275,353.0177
-0.3645,1.8057,-0.1533,49.8985,26.2445,353.8209
-0.3664,1.8057,-0.1505,49.4983,26.1535,354.2522
-0.3696,1.8063,-0.1473,48.6289,25.7917,354.2599
-0.371,1.8064,-0.1465,48.5507,25.9332,354.3341
-0.3742,1.8073,-0.1437,47.9332,25.7597,354.6078
-0.3765,1.8092,-0.1417,47.0148,25.886,355.0559
-0.3779,1.811,-0.1409,46.0527,25.8411,355.6277
-0.3788,1.812,-0.1398,45.319,25.7686,355.8381
-0.3814,1.815,-0.1387,44.2454,25.6012,355.9826
-0.3823,1.8164,-0.1379,43.7318,25.5671,356.1705
-0.3842,1.8197,-0.1364,42.2779,25.5939,356.6835
-0.3858,1.8231,-0.1356,40.9749,25.6897,357.0237
-0.3865,1.8244,-0.1351,40.2953,25.7072,357.1931
-0.3877,1.8272,-0.1339,39.2061,25.6368,357.7457
-0.3882,1.8284,-0.1335,38.739,25.5927,357.6942
-0.3889,1.831,-0.1327,37.6877,25.9838,357.9232
-0.3892,1.8322,-0.1323,37.1666,25.9859,357.8857
-0.3895,1.8345,-0.1315,36.1322,26.0751,358.2593
-0.3895,1.8362,-0.1308,35.6639,26.3837,358.4196
-0.3893,1.837,-0.1305,35.5495,26.2796,358.3619
-0.3893,1.8377,-0.1301,35.221,26.429,358.414
-0.3894,1.8393,-0.13,34.9643,26.5611,358.4825
-0.3894,1.8394,-0.13,34.9068,26.6387,358.5435
-0.3895,1.8407,-0.1301,34.4574,26.8304,358.5599
-0.3897,1.8425,-0.1308,34.2038,27.0234,358.5154
-0.3898,1.8434,-0.1312,33.9728,27.2956,358.6115
-0.39,1.8455,-0.1324,33.4265,27.4445,358.7128
-0.3902,1.8463,-0.133,33.1918,27.5517,358.7034
-0.3905,1.8482,-0.1347,32.8124,27.9666,358.7522
-0.3905,1.8489,-0.1354,32.6384,28.0348,358.6899
-0.3906,1.8502,-0.137,32.3334,28.4667,358.8306
-0.3907,1.8507,-0.1377,32.2751,28.575,358.8031
-0.3906,1.8519,-0.1395,31.9635,28.7851,358.7362
-0.3903,1.8531,-0.1415,31.7722,29.2709,358.5973
-0.3897,1.8537,-0.1431,31.6374,29.879,358.6034
-0.3895,1.8539,-0.1435,31.5692,29.9954,358.5436
-0.3885,1.8548,-0.1455,31.426,30.5295,358.4925
-0.3884,1.8549,-0.1457,31.437,30.5981,358.495
-0.3879,1.8553,-0.1466,31.3922,30.7816,358.4078
-0.3872,1.8555,-0.1478,31.4462,30.9604,358.3132
-0.387,1.8555,-0.1482,31.4135,30.9987,358.3286
-0.3861,1.856,-0.1496,31.4896,31.0015,358.1642
-0.3858,1.8561,-0.1501,31.4667,31.0232,358.11
-0.3845,1.8569,-0.1518,31.4258,31.175,357.7992
-0.3841,1.8572,-0.1523,31.3519,31.2188,357.7715
-0.3831,1.8577,-0.1538,31.272,31.3185,357.6761
-0.3827,1.8578,-0.1544,31.2864,31.35,357.6608
-0.3818,1.8582,-0.1559,31.3976,31.3191,357.5814
-0.3809,1.8583,-0.1572,31.5351,31.1433,357.3871
-0.3805,1.8584,-0.1577,31.6621,30.966,357.2276
-0.3796,1.8582,-0.1586,31.9105,30.6722,356.9946
-0.3789,1.858,-0.1593,32.092,30.3975,356.7973
-0.3788,1.858,-0.1594,32.1284,30.3582,356.7571
-0.3779,1.8578,-0.1605,32.3284,30.0787,356.4953
-0.3777,1.8578,-0.1606,32.3573,30.0104,356.4256
-0.3769,1.8583,-0.1618,32.1443,29.828,356.1738
-0.3767,1.8584,-0.162,32.0776,29.7761,356.1028
-0.3762,1.8601,-0.1628,31.2164,29.6862,356.1361
-0.376,1.8622,-0.1642,30.0194,29.5649,356.2363
-0.376,1.8625,-0.1647,29.8324,29.6503,356.3384
-0.3761,1.864,-0.1662,29.2064,29.6211,356.2643
-0.3761,1.8646,-0.1667,28.9766,29.575,356.2964
-0.3762,1.8664,-0.1682,28.0633,29.5008,356.2954
-0.3762,1.8671,-0.1689,27.6369,29.4429,356.2856
-0.3762,1.8686,-0.1704,26.9209,29.611,356.4715
-0.3762,1.8694,-0.1711,26.5353,29.6111,356.3961
-0.3761,1.8706,-0.1724,25.8566,29.772,356.4329
-0.376,1.871,-0.1729,25.6469,29.8671,356.4517
-0.3756,1.8723,-0.1744,24.8299,29.9137,356.6407
-0.3757,1.873,-0.1748,24.6347,29.9452,356.5872
-0.375,1.8738,-0.1763,23.9972,30.0989,356.6897
-0.3749,1.8742,-0.1765,23.8631,30.2085,356.742
-0.3744,1.8749,-0.1774,23.5056,30.2901,356.7827
-0.374,1.8752,-0.1779,23.5341,30.2741,356.6844
-0.3732,1.8757,-0.1786,23.3769,30.3227,356.6849
-0.372,1.8764,-0.1795,23.3075,30.327,356.5422
-0.3714,1.8767,-0.1798,23.3386,30.367,356.4996
-0.3693,1.8773,-0.1808,23.1743,30.4957,356.4096
-0.3685,1.8773,-0.1812,23.101,30.5224,356.4518
-0.3656,1.8774,-0.1831,23.1826,30.4394,356.7573
-0.3643,1.8773,-0.1843,23.2223,30.3567,356.8478
-0.3594,1.8776,-0.19,23.3913,29.83,357.0212
-0.3574,1.8781,-0.1927,23.4752,29.6788,357.0151
-0.3505,1.8798,-0.2035,23.45,28.72,356.6771
-0.3474,1.8806,-0.2082,23.2451,28.2825,356.4227
-0.34,1.8821,-0.2201,22.676,27.3467,356.0061
-0.3316,1.8832,-0.2331,22.1699,26.4661,355.7449
-0.3269,1.8836,-0.2403,21.9235,25.9491,355.7123
-0.3164,1.884,-0.2558,21.3935,24.99,355.4576
-0.3101,1.8837,-0.2651,21.3489,24.5468,355.2361
-0.3047,1.8838,-0.2732,21.2871,24.0713,355.0364
-0.2917,1.8838,-0.2918,21.1924,23.2833,355.016
-0.2855,1.884,-0.3007,21.1214,22.8073,354.943
-0.2723,1.8833,-0.3201,20.9829,21.9531,354.5626
-0.2586,1.8821,-0.3403,20.6126,21.0573,354.4223
-0.2516,1.8819,-0.3502,20.5464,20.4858,354.4932
-0.237,1.8813,-0.3701,20.1105,19.1222,354.367
-0.2296,1.8808,-0.3802,19.8997,18.3345,354.1917
-0.2151,1.8785,-0.4002,19.8281,17.3752,353.6126
-0.2079,1.8777,-0.4099,19.7656,16.9062,353.456
-0.1937,1.8769,-0.4289,19.5516,15.5851,353.6908
-0.1868,1.8768,-0.4382,19.7094,15.0121,353.6134
-0.1741,1.8781,-0.4559,20.0215,13.8167,353.1328
-0.1681,1.8793,-0.4644,19.9075,13.2648,353.019
-0.1572,1.8819,-0.4802,19.4634,12.3408,353.1558
-0.1523,1.8825,-0.4882,19.599,11.9942,352.9336
-0.1438,1.8818,-0.502,20.0014,11.816,352.08
-0.1394,1.8821,-0.5094,20.2369,11.655,351.8656
-0.1332,1.8821,-0.5206,21.0382,11.685,351.4732
-0.1301,1.8822,-0.5266,21.1858,11.5544,351.2892
-0.1267,1.8817,-0.5351,21.4795,11.6857,351.619
-0.1247,1.8815,-0.5401,21.6204,11.6307,351.6479
-0.1226,1.8798,-0.5475,21.7228,11.4601,351.8896
-0.1212,1.8783,-0.554,22.322,11.153,351.8614
-0.121,1.8784,-0.5551,22.2121,11.0802,351.7441
-0.1201,1.8773,-0.5603,22.2079,10.9455,352.057
-0.1197,1.8765,-0.5634,22.4062,10.812,352.239
-0.1185,1.8756,-0.5669,22.6707,10.7018,352.0739
-0.1181,1.8754,-0.5671,22.558,10.7445,351.9832
-0.1168,1.8741,-0.5726,23.0871,10.8089,352.1021
-0.1163,1.8742,-0.5727,22.9269,10.817,352.1251
-0.1147,1.8739,-0.5769,22.6423,10.958,352.5259
-0.114,1.8734,-0.5782,22.5913,10.9037,352.6788
-0.1123,1.8724,-0.5806,22.682,10.7236,352.7823
-0.1099,1.8716,-0.5836,22.8791,10.458,352.8047
-0.1079,1.8711,-0.5852,22.8278,10.3809,352.7272
-0.1078,1.8711,-0.5851,22.8353,10.4367,352.7512
-0.1035,1.8702,-0.5884,22.9235,10.4624,352.6589
-0.1028,1.8701,-0.5888,22.8885,10.5236,352.6186
-0.0986,1.8689,-0.5907,23.0654,10.7795,352.703
-0.0983,1.8688,-0.5909,23.1198,10.7873,352.6903
-0.0958,1.8681,-0.592,23.3981,10.832,352.6714
-0.0935,1.8678,-0.5928,23.3836,10.9067,352.5185
-0.0924,1.8677,-0.5934,23.4105,10.9142,352.4526
-0.0899,1.8677,-0.5946,23.5026,10.9981,352.395
-0.089,1.8678,-0.5952,23.5121,11.0604,352.356
-0.0871,1.8678,-0.5963,23.5438,11.1818,352.3277
-0.0864,1.8677,-0.5968,23.5883,11.219,352.3551
-0.0849,1.8674,-0.5976,23.614,11.2294,352.312
-0.0841,1.8673,-0.5981,23.6224,11.249,352.2437
-0.0826,1.867,-0.5989,23.5679,11.2813,352.1346
-0.081,1.8671,-0.5999,23.2002,11.0984,351.9144
-0.0805,1.8673,-0.6002,23.0217,11.0468,351.8668
-0.0794,1.868,-0.6008,22.6277,10.9636,351.9114
-0.0784,1.8689,-0.6012,22.0404,10.9635,352.2228
-0.0782,1.8692,-0.6013,21.9357,10.9203,352.3049
-0.0774,1.8706,-0.6013,21.0689,10.651,352.6119
-0.0771,1.8713,-0.6015,20.8279,10.5179,352.7049
-0.0767,1.8727,-0.6018,20.1303,10.3258,353.2013
-0.0767,1.8738,-0.6022,19.1766,9.6729,353.3849
-0.0768,1.8743,-0.6026,18.6528,9.47,353.3766
-0.077,1.8757,-0.6034,17.0778,9.4273,353.5974
-0.0772,1.8764,-0.6039,16.5429,9.1705,353.6032
-0.0781,1.8778,-0.6043,15.7492,8.8009,353.4026
-0.0785,1.8785,-0.6045,15.1824,8.7889,353.4879
-0.0793,1.8796,-0.6043,14.1982,8.8502,353.6219
-0.0799,1.8801,-0.6041,13.7873,8.7926,353.715
-0.0814,1.8815,-0.6031,12.964,8.3613,353.8531
-0.0829,1.8822,-0.6021,12.68,8.1641,354.0006
-0.0838,1.8826,-0.6008,12.4435,8.0083,354.1339
-0.0844,1.8831,-0.6003,12.1117,7.799,354.1797
-0.0857,1.8833,-0.5978,11.9568,7.2596,354.3464
-0.0861,1.8835,-0.5973,11.8531,6.9937,354.3817
-0.0862,1.8834,-0.5959,11.829,6.8306,354.2627
-0.0861,1.8834,-0.5947,11.7618,6.9014,354.2512
-0.0861,1.8833,-0.5943,11.7718,6.9165,354.2513
-0.0862,1.8833,-0.5929,11.7577,6.9165,354.3247
-0.0861,1.8834,-0.5925,11.6794,6.9182,354.3601
-0.0861,1.8835,-0.592,11.5439,6.9711,354.4622
-0.0861,1.8838,-0.592,11.4581,6.962,354.4743
-0.0859,1.8847,-0.5926,10.9762,6.8357,354.3628
-0.0858,1.885,-0.5929,10.7867,6.7735,354.3445
-0.0859,1.8853,-0.5934,10.3984,6.6495,354.3282
-0.0859,1.8855,-0.5939,10.2086,6.4591,354.3457
-0.0861,1.8854,-0.5942,10.1585,6.304,354.3399
-0.0862,1.8854,-0.5944,10.109,6.2524,354.3116
-0.0866,1.8852,-0.5953,9.9068,5.8745,354.3081
-0.0867,1.8852,-0.5955,9.9086,5.7623,354.2891
-0.0871,1.885,-0.5961,10.0513,5.5389,354.2743
-0.0876,1.8848,-0.5965,10.1574,5.3442,354.1538
-0.0881,1.8845,-0.5966,10.1563,5.2536,354.1199
-0.0889,1.8842,-0.5972,10.1978,5.1125,354.1602
-0.0892,1.884,-0.5977,10.2844,5.0393,354.1025
-0.0906,1.8836,-0.5996,10.7422,5.0526,353.897
-0.091,1.8836,-0.6,10.7687,5.1831,353.9106
-0.0922,1.8839,-0.6014,10.6712,5.3784,354.0336
-0.0927,1.8839,-0.6018,10.6739,5.4312,354.0362
-0.094,1.8839,-0.6027,10.7302,5.5255,354.0484
-0.0955,1.8838,-0.6037,10.7571,5.6175,354.0859
-0.0964,1.8836,-0.604,10.777,5.6312,354.1492
-0.0982,1.8831,-0.6048,11.0362,5.5394,354.2831
-0.0994,1.8829,-0.6049,11.1185,5.5037,354.3813
-0.0995,1.8829,-0.6049,11.1188,5.4525,354.3467
-0.101,1.8827,-0.605,11.2215,5.3104,354.3975
-0.1011,1.8827,-0.6049,11.2297,5.3063,354.385
-0.1018,1.8826,-0.605,11.2132,5.1925,354.4033
-0.1024,1.8824,-0.6051,11.2953,5.1157,354.4267
-0.1026,1.8823,-0.6052,11.3769,5.1134,354.4327
-0.1026,1.882,-0.6053,11.5266,5.0388,354.3495
-0.1025,1.8818,-0.6054,11.6031,4.9783,354.3078
-0.1021,1.8814,-0.6059,11.7954,4.9002,354.0783
-0.1019,1.8814,-0.6061,11.8905,4.8791,353.9535
-0.1016,1.8814,-0.6064,11.8675,4.9006,353.9173
-0.1015,1.8815,-0.6066,11.8689,4.9119,353.8919
-0.101,1.8817,-0.6073,11.7688,4.9117,353.8192
-0.0842,1.7186,-0.9474,6.9174,1.0197,359.1139
-0.0841,1.7188,-0.9475,6.8237,1.1197,359.0844
-0.0838,1.7189,-0.9474,6.6731,1.4474,359.1057
-0.0836,1.7191,-0.9475,6.5642,1.6707,359.0915
-0.0838,1.7192,-0.9474,6.5089,1.7819,359.069
-0.0837,1.7194,-0.9472,6.4576,2.0995,359.1487
-0.0827,1.7197,-0.9469,6.3205,2.9706,359.2133
-0.0811,1.7197,-0.9466,6.2831,3.8546,359.0703
-0.0795,1.7194,-0.9462,6.4472,4.72,358.8615
-0.0779,1.7187,-0.9456,6.7308,5.4918,358.8557
-0.0767,1.7184,-0.9452,6.8462,5.9293,358.818
-0.0759,1.7183,-0.945,6.8908,6.0072,358.6749
-0.075,1.7183,-0.9442,6.7419,6.118,358.5207
-0.0746,1.7184,-0.943,6.6499,6.3254,358.4151
-0.0745,1.7184,-0.9413,6.6106,6.6663,358.3791
-0.0751,1.7184,-0.9393,6.6006,7.0771,358.2264
-0.0762,1.7188,-0.9365,6.5877,7.3959,358.1732
-0.078,1.7196,-0.9329,6.6282,7.5158,358.1678
-0.0813,1.7206,-0.9266,6.6628,7.5976,358.0932
-0.0871,1.7198,-0.9153,6.7984,8.0324,358.2022
-0.0924,1.7187,-0.9032,7.0261,8.7965,359.0803
-0.0971,1.7182,-0.8884,7.3239,9.2399,0.1952
-0.1007,1.7182,-0.8704,7.2324,9.0776,0.6728
-0.1032,1.7182,-0.8489,6.7893,8.5386,0.5859
-0.1052,1.718,-0.8243,6.5105,7.8976,0.4238
-0.1062,1.7212,-0.7932,6.0133,7.0634,359.7531
-0.1063,1.7206,-0.7686,6.1115,6.7935,359.2733
-0.1061,1.7211,-0.7485,5.8115,6.8649,358.7881
-0.1045,1.7235,-0.7225,5.6265,7.0352,359.3714
-0.1023,1.7235,-0.7041,5.2343,6.9493,359.6931
-0.1004,1.7228,-0.6897,4.6855,6.7647,359.9359
-0.0983,1.7226,-0.6714,4.6153,6.6069,0.1651
-0.098,1.7248,-0.6569,4.9061,6.5957,0.3262
-0.099,1.7279,-0.6394,4.7054,6.4884,0.4631
-0.1022,1.729,-0.6224,4.1769,6.7495,0.4354
-0.1082,1.7286,-0.6031,4.0272,7.2153,0.7866
-0.1177,1.7277,-0.5829,4.164,7.8733,1.1835
-0.1299,1.7281,-0.5625,4.0538,8.5628,1.3697
-0.1473,1.7298,-0.5372,3.2026,9.2703,1.453
-0.1642,1.7316,-0.5152,3.0065,9.8609,1.2516
-0.1792,1.7362,-0.4958,2.5304,10.2728,0.7606
-0.1964,1.7393,-0.4752,2.3994,10.8423,0.8331
-0.2143,1.7406,-0.4548,1.7646,11.3447,0.85
-0.2278,1.7402,-0.4405,1.6109,11.6832,0.4028
-0.2391,1.7397,-0.4292,1.7465,12.327,0.3987
-0.2484,1.7388,-0.4205,2.3672,13.3204,0.2838
-0.2561,1.7379,-0.4134,2.7956,14.4362,0.2279
-0.2626,1.7375,-0.4072,3.4065,15.446,0.3597
-0.2687,1.7363,-0.4038,4.4484,15.9504,0.2372
-0.2748,1.7353,-0.402,5.093,16.3826,359.8102
-0.2819,1.7346,-0.4003,5.7681,16.5489,0.168
-0.2867,1.7337,-0.4002,6.3483,16.5838,0.2182
-0.2922,1.7327,-0.4009,6.5852,16.7435,0.1799
-0.2984,1.7316,-0.402,6.9631,17.0406,0.4251
-0.3033,1.7305,-0.4036,7.4724,17.1701,0.7694
-0.3075,1.7301,-0.4052,7.5136,17.1566,0.9919
-0.3111,1.7297,-0.4072,7.5198,16.999,1.0978
-0.3139,1.7293,-0.4089,7.5778,16.9835,1.1426
-0.3169,1.7288,-0.4107,7.7346,17.0605,1.2472
-0.3185,1.7286,-0.4117,7.7935,17.1602,1.3887
-0.3203,1.7284,-0.413,7.909,17.2571,1.4992
-0.3219,1.7281,-0.4145,7.9712,17.2902,1.5328
-0.3225,1.728,-0.4158,8.0724,17.3925,1.4338
-0.3227,1.7281,-0.4172,8.0786,17.5751,1.2231
-0.3225,1.7282,-0.4185,8.0343,17.7702,1.067
-0.3223,1.7282,-0.42,8.0013,17.8295,0.7506
-0.3223,1.7284,-0.4211,7.9542,17.855,0.5902
-0.3223,1.7288,-0.4221,7.7484,17.8162,0.324
-0.3222,1.7291,-0.4225,7.5762,17.9176,0.2389
-0.322,1.7295,-0.4225,7.3859,18.1633,0.1814
-0.3219,1.7299,-0.4218,7.1975,18.3996,0.308
-0.3216,1.7302,-0.4204,6.992,18.5868,0.4484
-0.3213,1.7304,-0.4193,6.943,18.7034,0.5374
-0.321,1.7307,-0.4179,6.8395,18.8088,0.6397
-0.3207,1.731,-0.4167,6.6611,18.961,0.773
-0.3203,1.7311,-0.4158,6.5478,19.1134,0.8731
-0.32,1.7312,-0.4152,6.5068,19.257,0.9347
-0.3198,1.7312,-0.4147,6.4258,19.3723,0.9714
-0.3198,1.7311,-0.4145,6.3928,19.5097,0.9986
-0.3199,1.7313,-0.4143,6.2773,19.6703,1.0811
-0.3199,1.7316,-0.4142,6.1452,19.8208,1.1215
-0.3199,1.7315,-0.4142,6.0927,20.0317,1.0958
-0.3199,1.7315,-0.4143,6.113,20.2367,1.072
-0.32,1.7316,-0.4145,6.0234,20.4622,1.097
-0.3202,1.7318,-0.4148,5.9138,20.5415,1.0971
-0.3205,1.7319,-0.4151,5.8208,20.548,1.1299
-0.3209,1.7322,-0.4154,5.7319,20.5808,1.1516
-0.3213,1.7324,-0.4158,5.6813,20.5948,1.184
-0.3217,1.7329,-0.4164,5.525,20.6861,1.1561
-0.3221,1.7332,-0.4173,5.4554,20.8276,1.1546
-0.3225,1.7334,-0.4181,5.3244,20.9674,1.1472
-0.3228,1.7337,-0.4189,5.2217,21.1051,1.1392
-0.3231,1.7337,-0.4195,5.2144,21.3028,1.1161
-0.3236,1.7336,-0.4201,5.1486,21.4917,1.1484
-0.3241,1.7335,-0.4204,5.1564,21.5614,1.1704
-0.3247,1.7332,-0.4206,5.2756,21.6224,1.2349
-0.3251,1.7331,-0.4208,5.3376,21.6575,1.2604
-0.3256,1.733,-0.4212,5.3681,21.7055,1.2397
-0.3261,1.7329,-0.4216,5.4121,21.7976,1.2397
-0.3267,1.7328,-0.4221,5.408,21.9055,1.2912
-0.3274,1.7327,-0.4227,5.3856,21.9796,1.3236
-0.3282,1.7326,-0.4232,5.3802,22.0127,1.3314
-0.3287,1.7325,-0.4237,5.4354,22.0869,1.3821
-0.3293,1.7323,-0.4242,5.4812,22.1827,1.3977
-0.3296,1.7322,-0.4245,5.572,22.1885,1.3691
-0.3299,1.7321,-0.4248,5.6428,22.2239,1.3428
-0.3301,1.7321,-0.4251,5.6204,22.2614,1.3345
-0.3303,1.732,-0.4254,5.6467,22.2789,1.3108
-0.3305,1.7319,-0.4256,5.6696,22.3026,1.3161
-0.3306,1.7317,-0.4258,5.7879,22.311,1.3083
-0.3307,1.7314,-0.4259,5.9646,22.355,1.289
-0.3306,1.7311,-0.4259,6.1543,22.4221,1.2453
-0.3304,1.7309,-0.4259,6.289,22.4656,1.1927
-0.3302,1.7307,-0.4259,6.3763,22.4867,1.14
-0.3298,1.7306,-0.4258,6.4565,22.5191,1.088
-0.3292,1.7304,-0.4257,6.5109,22.603,0.999
-0.3287,1.7303,-0.4256,6.5943,22.708,0.9188
-0.328,1.73,-0.4254,6.6808,22.7635,0.8411
-0.3271,1.7298,-0.4253,6.7845,22.7622,0.7355
-0.3251,1.7296,-0.425,7.0214,22.7251,0.27
-0.3218,1.7295,-0.4257,7.9739,22.8792,359.7465
